date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:35:30	3655/3655	---M-Z	200	added ('OK')	application/javascript	etag:%22e47-586f03c94e0de-gzip%22	https://proraftingtours.com/wp-content/plugins/so-widgets-bundle/js/slider/jquery.slider.min.js?ver=1.14.1	./data/2019-07-26/proraftingtours.com/wp-content/plugins/so-widgets-bundle/js/slider/jquery.slider.min14b6.js	(from https://proraftingtours.com/)
11:35:32	253668/253668	---MCZ	200	added ('OK')	application/javascript	etag:%223dee4-586f047d280be-gzip%22	https://proraftingtours.com/wp-content/plugins/wp-gotowebinar/inc/external/jquery-ui.min.js?ver=1.12.1	./data/2019-07-26/proraftingtours.com/wp-content/plugins/wp-gotowebinar/inc/external/jquery-ui.min35d0.js	(from https://proraftingtours.com/)
11:35:32	128945/128945	---M-Z	200	added ('OK')	application/javascript	etag:%221f7b1-586f047dd9c7e-gzip%22	https://proraftingtours.com/wp-content/plugins/wp-gotowebinar/inc/external/moment.js?ver=5.1.1	./data/2019-07-26/proraftingtours.com/wp-content/plugins/wp-gotowebinar/inc/external/moment3c21.js	(from https://proraftingtours.com/)
11:35:33	194374/194374	---M-Z	200	added ('OK')	application/javascript	etag:%222f746-586f047e27e7e-gzip%22	https://proraftingtours.com/wp-content/plugins/wp-gotowebinar/inc/external/moment-timezone-with-data.js?ver=5.1.1	./data/2019-07-26/proraftingtours.com/wp-content/plugins/wp-gotowebinar/inc/external/moment-timezone-with-data3c21.js	(from https://proraftingtours.com/)
11:35:34	12078/12078	---M-Z	200	added ('OK')	application/javascript	etag:%222f2e-586f047d3d87e-gzip%22	https://proraftingtours.com/wp-content/plugins/wp-gotowebinar/inc/external/jstz.min.js?ver=5.1.1	./data/2019-07-26/proraftingtours.com/wp-content/plugins/wp-gotowebinar/inc/external/jstz.min3c21.js	(from https://proraftingtours.com/)
11:35:35	145759/145759	---M-Z	200	added ('OK')	application/javascript	etag:%222395f-586f047c88dde-gzip%22	https://proraftingtours.com/wp-content/plugins/wp-gotowebinar/inc/external/fullcalendar.min.js?ver=5.1.1	./data/2019-07-26/proraftingtours.com/wp-content/plugins/wp-gotowebinar/inc/external/fullcalendar.min3c21.js	(from https://proraftingtours.com/)
11:35:36	163822/163822	---M-Z	200	added ('OK')	application/javascript	etag:%2227fee-586f047d7437e-gzip%22	https://proraftingtours.com/wp-content/plugins/wp-gotowebinar/inc/external/locale-all.js?ver=5.1.1	./data/2019-07-26/proraftingtours.com/wp-content/plugins/wp-gotowebinar/inc/external/locale-all3c21.js	(from https://proraftingtours.com/)
11:35:38	828/828	---M-Z	200	added ('OK')	text/xml	date:Fri,%2026%20Jul%202019%2017:35:37%20GMT	https://proraftingtours.com/xmlrpc.php?rsd	./data/2019-07-26/proraftingtours.com/xmlrpc0db0.php	(from https://proraftingtours.com/)
11:35:39	1045/1045	---M-Z	200	added ('OK')	application/xml	etag:%22415-586f079b1787e-gzip%22	https://proraftingtours.com/wp-includes/wlwmanifest.xml	./data/2019-07-26/proraftingtours.com/wp-includes/wlwmanifest.xml	(from https://proraftingtours.com/)
11:35:40	510789/510789	---MC-	200	added ('OK')	application/json	date:Fri,%2026%20Jul%202019%2017:35:38%20GMT	https://proraftingtours.com/wp-json/	./data/2019-07-26/proraftingtours.com/wp-json/index.html	(from https://proraftingtours.com/)
11:35:41	2245/2245	---M--	200	added ('OK')	application/json	date:Fri,%2026%20Jul%202019%2017:35:40%20GMT	https://proraftingtours.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fproraftingtours.com%2F	./data/2019-07-26/proraftingtours.com/wp-json/oembed/1.0/embede688.json	(from https://proraftingtours.com/)
11:35:42	2344/2344	---M-Z	200	added ('OK')	text/xml	date:Fri,%2026%20Jul%202019%2017:35:41%20GMT	https://proraftingtours.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fproraftingtours.com%2F&format=xml	./data/2019-07-26/proraftingtours.com/wp-json/oembed/1.0/embed7bea	(from https://proraftingtours.com/)
11:35:42	3982/3982	---M--	200	added ('OK')	image/jpeg	etag:%22f8e-586ef91929e7e%22	https://proraftingtours.com/wp-content/uploads/2018/11/cropped-prtwebsite2-1-32x32.jpg	./data/2019-07-26/proraftingtours.com/wp-content/uploads/2018/11/cropped-prtwebsite2-1-32x32.jpg	(from https://proraftingtours.com/)
11:35:43	12691/12691	---M--	200	added ('OK')	image/jpeg	etag:%223193-586ef918c06fe%22	https://proraftingtours.com/wp-content/uploads/2018/11/cropped-prtwebsite2-1-192x192.jpg	./data/2019-07-26/proraftingtours.com/wp-content/uploads/2018/11/cropped-prtwebsite2-1-192x192.jpg	(from https://proraftingtours.com/)
11:35:44	11916/11916	---M--	200	added ('OK')	image/jpeg	etag:%222e8c-586ef9188cade%22	https://proraftingtours.com/wp-content/uploads/2018/11/cropped-prtwebsite2-1-180x180.jpg	./data/2019-07-26/proraftingtours.com/wp-content/uploads/2018/11/cropped-prtwebsite2-1-180x180.jpg	(from https://proraftingtours.com/)
11:35:45	2025/2025	---M-Z	200	added ('OK')	application/javascript	etag:%227e9-586ef8e0e0b9e-gzip%22	https://proraftingtours.com/wp-content/themes/prorafttours/js/jquery.js-cookie.js	./data/2019-07-26/proraftingtours.com/wp-content/themes/prorafttours/js/jquery.js-cookie.js	(from https://proraftingtours.com/)
11:35:46	1080/1080	---M-Z	200	added ('OK')	text/css	etag:%22438-586ef8d41e1fe-gzip%22	https://proraftingtours.com/wp-content/themes/prorafttours/css/header-custom.css	./data/2019-07-26/proraftingtours.com/wp-content/themes/prorafttours/css/header-custom.css	(from https://proraftingtours.com/)
11:35:47	40174/40174	---M--	200	added ('OK')	image/jpeg	etag:%229cee-586efa93f2a7e%22	https://proraftingtours.com/wp-content/uploads/2018/11/prtwebsite2.jpg	./data/2019-07-26/proraftingtours.com/wp-content/uploads/2018/11/prtwebsite2.jpg	(from https://proraftingtours.com/)
11:35:48	2047/2047	---M-Z	200	added ('OK')	application/javascript	etag:%227ff-586ef7d579a5e-gzip%22	https://proraftingtours.com/wp-content/themes/prorafttours/navigation.js	./data/2019-07-26/proraftingtours.com/wp-content/themes/prorafttours/navigation.js	(from https://proraftingtours.com/)
11:35:49	2381/2381	---M-Z	200	added ('OK')	text/css	etag:%2294d-586ef7d56dede-gzip%22	https://proraftingtours.com/wp-content/themes/prorafttours/navigation.css	./data/2019-07-26/proraftingtours.com/wp-content/themes/prorafttours/navigation.css	(from https://proraftingtours.com/)
11:35:50	30332/30332	---M--	200	added ('OK')	image/jpeg	etag:%22767c-586efa969287e%22	https://proraftingtours.com/wp-content/uploads/2018/11/prtwebsitewords.jpg	./data/2019-07-26/proraftingtours.com/wp-content/uploads/2018/11/prtwebsitewords.jpg	(from https://proraftingtours.com/)
11:35:51	106904/106904	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202019%2017:35:49%20GMT	https://proraftingtours.com/cart/	./data/2019-07-26/proraftingtours.com/cart/index.html	(from https://proraftingtours.com/)
11:35:52	77154/77154	---M--	200	added ('OK')	image/png	etag:%2212d62-586efad52bebe%22	https://proraftingtours.com/wp-content/uploads/2018/12/g4242.png	./data/2019-07-26/proraftingtours.com/wp-content/uploads/2018/12/g4242.png	(from https://proraftingtours.com/)
11:35:54	97646/97646	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202019%2017:35:51%20GMT	https://proraftingtours.com/outdoor-adventures/river-trips/international/united-states/idaho/main-salmon-river-guided-whitewater-vacations/attractions-things-to-do/	./data/2019-07-26/proraftingtours.com/outdoor-adventures/river-trips/international/united-states/idaho/main-salmon-river-guided-whitewater-vacations/attractions-things-to-do/index.html	(from https://proraftingtours.com/)
11:35:55	96262/96262	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202019%2017:35:51%20GMT	https://proraftingtours.com/outdoor-adventures/river-trips/international/united-states/idaho/main-salmon-river-guided-whitewater-vacations/all-inclusive-amenities/	./data/2019-07-26/proraftingtours.com/outdoor-adventures/river-trips/international/united-states/idaho/main-salmon-river-guided-whitewater-vacations/all-inclusive-amenities/index.html	(from https://proraftingtours.com/)
11:35:55	159075/159075	---M--	200	added ('OK')	image/jpeg	etag:%2226d63-586f012f9733e%22	https://proraftingtours.com/wp-content/uploads/2019/02/main-salmon-river-whitewater-river-rafting-idaho.jpg	./data/2019-07-26/proraftingtours.com/wp-content/uploads/2019/02/main-salmon-river-whitewater-river-rafting-idaho.jpg	(from https://proraftingtours.com/)
11:35:55	131906/131906	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202019%2017:35:51%20GMT	https://proraftingtours.com/outdoor-adventures/river-trips/international/united-states/idaho/main-salmon-river-guided-whitewater-vacations/	./data/2019-07-26/proraftingtours.com/outdoor-adventures/river-trips/international/united-states/idaho/main-salmon-river-guided-whitewater-vacations/index.html	(from https://proraftingtours.com/)
11:35:56	184798/184798	---M--	200	added ('OK')	image/jpeg	etag:%222d1de-586f0036dc65e%22	https://proraftingtours.com/wp-content/uploads/2019/02/golden-sunset-and-rocky-beach-on-main-salmon-river-idaho.jpg	./data/2019-07-26/proraftingtours.com/wp-content/uploads/2019/02/golden-sunset-and-rocky-beach-on-main-salmon-river-idaho.jpg	(from https://proraftingtours.com/)
11:35:57	75345/75345	---M--	200	added ('OK')	image/jpeg	etag:%2212651-586f019e5aabe%22	https://proraftingtours.com/wp-content/uploads/2019/02/rafting-kayaking-tubing-fishing-provo-river-utah.jpg	./data/2019-07-26/proraftingtours.com/wp-content/uploads/2019/02/rafting-kayaking-tubing-fishing-provo-river-utah.jpg	(from https://proraftingtours.com/)
11:35:58	138532/138532	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202019%2017:35:52%20GMT	https://proraftingtours.com/outdoor-adventures/river-trips/international/united-states/idaho/main-salmon-river-guided-whitewater-vacations/special-retreats/	./data/2019-07-26/proraftingtours.com/outdoor-adventures/river-trips/international/united-states/idaho/main-salmon-river-guided-whitewater-vacations/special-retreats/index.html	(from https://proraftingtours.com/)
11:35:59	33185/33185	---M--	200	added ('OK')	image/jpeg	etag:%2281a1-586f0162631be%22	https://proraftingtours.com/wp-content/uploads/2019/02/paddle-in-rapid-during-grand-canyon-whitewater-river-rafting-trip.jpg	./data/2019-07-26/proraftingtours.com/wp-content/uploads/2019/02/paddle-in-rapid-during-grand-canyon-whitewater-river-rafting-trip.jpg	(from https://proraftingtours.com/)
11:36:00	88145/88145	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202019%2017:35:56%20GMT	https://proraftingtours.com/outdoor-adventures/river-trips/international/united-states/idaho/main-salmon-river-guided-whitewater-vacations/trip-planner-prepare-for-vacation/	./data/2019-07-26/proraftingtours.com/outdoor-adventures/river-trips/international/united-states/idaho/main-salmon-river-guided-whitewater-vacations/trip-planner-prepare-for-vacation/index.html	(from https://proraftingtours.com/)
11:36:00	88530/88530	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202019%2017:35:56%20GMT	https://proraftingtours.com/outdoor-adventures/river-trips/international/united-states/idaho/main-salmon-river-guided-whitewater-vacations/daily-itinerary-schedule/	./data/2019-07-26/proraftingtours.com/outdoor-adventures/river-trips/international/united-states/idaho/main-salmon-river-guided-whitewater-vacations/daily-itinerary-schedule/index.html	(from https://proraftingtours.com/)
11:36:00	86962/86962	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202019%2017:35:57%20GMT	https://proraftingtours.com/outdoor-adventures/river-trips/international/united-states/idaho/main-salmon-river-guided-whitewater-vacations/camp-life/	./data/2019-07-26/proraftingtours.com/outdoor-adventures/river-trips/international/united-states/idaho/main-salmon-river-guided-whitewater-vacations/camp-life/index.html	(from https://proraftingtours.com/)
11:36:01	105786/105786	---M--	200	added ('OK')	image/jpeg	etag:%2219d3a-586f028d7889e%22	https://proraftingtours.com/wp-content/uploads/2019/02/whitewater-rafting-kern-river-california.jpg	./data/2019-07-26/proraftingtours.com/wp-content/uploads/2019/02/whitewater-rafting-kern-river-california.jpg	(from https://proraftingtours.com/)
11:36:04	127078/127078	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202019%2017:36:00%20GMT	https://proraftingtours.com/outdoor-adventures/river-trips/international/united-states/utah/provo-river/	./data/2019-07-26/proraftingtours.com/outdoor-adventures/river-trips/international/united-states/utah/provo-river/index.html	(from https://proraftingtours.com/)
11:36:05	105921/105921	---M--	200	added ('OK')	image/jpeg	etag:%2219dc1-586f028ce801e%22	https://proraftingtours.com/wp-content/uploads/2019/02/whitewater-rafting-kern-river-california-3.jpg	./data/2019-07-26/proraftingtours.com/wp-content/uploads/2019/02/whitewater-rafting-kern-river-california-3.jpg	(from https://proraftingtours.com/)
11:36:05	50832/50832	---M--	200	added ('OK')	image/jpeg	etag:%22c690-586f024a4f2de%22	https://proraftingtours.com/wp-content/uploads/2019/02/tent-camping-river-trip-utah-idaho-california.jpg	./data/2019-07-26/proraftingtours.com/wp-content/uploads/2019/02/tent-camping-river-trip-utah-idaho-california.jpg	(from https://proraftingtours.com/)
11:36:06	94817/94817	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202019%2017:36:02%20GMT	https://proraftingtours.com/outdoor-adventures/river-trips/international/united-states/utah/provo-river/guided-trips/	./data/2019-07-26/proraftingtours.com/outdoor-adventures/river-trips/international/united-states/utah/provo-river/guided-trips/index.html	(from https://proraftingtours.com/)
11:36:07	145500/145500	---M--	200	added ('OK')	image/jpeg	etag:%222385c-586f01c16d2fe%22	https://proraftingtours.com/wp-content/uploads/2019/02/rafting-trip-catered-picnic-provo-river-utah.jpg	./data/2019-07-26/proraftingtours.com/wp-content/uploads/2019/02/rafting-trip-catered-picnic-provo-river-utah.jpg	(from https://proraftingtours.com/)
11:36:08	91922/91922	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202019%2017:36:02%20GMT	https://proraftingtours.com/outdoor-adventures/river-trips/international/united-states/utah/provo-river/rafting-kayaking-training/adult/	./data/2019-07-26/proraftingtours.com/outdoor-adventures/river-trips/international/united-states/utah/provo-river/rafting-kayaking-training/adult/index.html	(from https://proraftingtours.com/)
11:36:08	88646/88646	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202019%2017:36:02%20GMT	https://proraftingtours.com/outdoor-adventures/river-trips/international/united-states/utah/provo-river/self-guided-rentals/	./data/2019-07-26/proraftingtours.com/outdoor-adventures/river-trips/international/united-states/utah/provo-river/self-guided-rentals/index.html	(from https://proraftingtours.com/)
11:36:08	89671/89671	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202019%2017:36:06%20GMT	https://proraftingtours.com/outdoor-adventures/river-trips/international/united-states/utah/provo-river/rafting-kayaking-training/youth/group/	./data/2019-07-26/proraftingtours.com/outdoor-adventures/river-trips/international/united-states/utah/provo-river/rafting-kayaking-training/youth/group/index.html	(from https://proraftingtours.com/)
11:36:09	93425/93425	---M--	200	added ('OK')	image/jpeg	etag:%2216cf1-586eff241b7be%22	https://proraftingtours.com/wp-content/uploads/2019/02/aerial-view-main-salmon-river-idaho.jpg	./data/2019-07-26/proraftingtours.com/wp-content/uploads/2019/02/aerial-view-main-salmon-river-idaho.jpg	(from https://proraftingtours.com/)
11:36:10	111069/111069	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202019%2017:36:07%20GMT	https://proraftingtours.com/outdoor-adventures/river-trips/international/united-states/utah/provo-river/rafting-kayaking-training/youth/boy-scouts-whitewater-kayaking-merit-badge/	./data/2019-07-26/proraftingtours.com/outdoor-adventures/river-trips/international/united-states/utah/provo-river/rafting-kayaking-training/youth/boy-scouts-whitewater-kayaking-merit-badge/index.html	(from https://proraftingtours.com/)
11:36:11	106836/106836	---M--	200	added ('OK')	image/jpeg	etag:%221a154-586effe28b6fe%22	https://proraftingtours.com/wp-content/uploads/2019/02/donny-whitewater-kayaking-international-river-trip.jpg	./data/2019-07-26/proraftingtours.com/wp-content/uploads/2019/02/donny-whitewater-kayaking-international-river-trip.jpg	(from https://proraftingtours.com/)
11:36:13	87046/87046	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202019%2017:36:10%20GMT	https://proraftingtours.com/outdoor-adventures/river-trips/international/united-states/utah/provo-river/rafting-kayaking-training/youth/high-adventure/	./data/2019-07-26/proraftingtours.com/outdoor-adventures/river-trips/international/united-states/utah/provo-river/rafting-kayaking-training/youth/high-adventure/index.html	(from https://proraftingtours.com/)
11:36:13	43592/43592	---M--	200	added ('OK')	image/jpeg	etag:%22aa48-586f01461503e%22	https://proraftingtours.com/wp-content/uploads/2019/02/man-tying-raft-to-truck.jpg	./data/2019-07-26/proraftingtours.com/wp-content/uploads/2019/02/man-tying-raft-to-truck.jpg	(from https://proraftingtours.com/)
11:36:14	87575/87575	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202019%2017:36:10%20GMT	https://proraftingtours.com/outdoor-adventures/river-trips/international/united-states/utah/provo-river/guided-trips/catering/	./data/2019-07-26/proraftingtours.com/outdoor-adventures/river-trips/international/united-states/utah/provo-river/guided-trips/catering/index.html	(from https://proraftingtours.com/)
11:36:14	89297/89297	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202019%2017:36:10%20GMT	https://proraftingtours.com/outdoor-adventures/river-trips/international/united-states/utah/provo-river/guided-trips/zipline/	./data/2019-07-26/proraftingtours.com/outdoor-adventures/river-trips/international/united-states/utah/provo-river/guided-trips/zipline/index.html	(from https://proraftingtours.com/)
11:36:14	81686/81686	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202019%2017:36:11%20GMT	https://proraftingtours.com/outdoor-adventures/river-trips/international/united-states/california/kern-river/guided-trips/outdoor-classroom-river-rafting-kayaking-camping-provo-kern/	./data/2019-07-26/proraftingtours.com/outdoor-adventures/river-trips/international/united-states/california/kern-river/guided-trips/outdoor-classroom-river-rafting-kayaking-camping-provo-kern/index.html	(from https://proraftingtours.com/)
