date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:35:09	2675/2675	U--M-Z	200	updated ('OK')	text/css	etag:%22a73-597221dbe8eb7-gzip%22	https://proraftingtours.com/wp-content/uploads/siteorigin-widgets/sow-hero-default-5337f26d103d.css?ver=5.1.1	./data/current/proraftingtours.com/wp-content/uploads/siteorigin-widgets/sow-hero-default-5337f26d103d3c21.css	(from https://proraftingtours.com/)
02:35:10	1045/1045	U--M-Z	200	updated ('OK')	text/css	etag:%22415-586f05757a5be-gzip%22	https://proraftingtours.com/wp-content/plugins/so-widgets-bundle/widgets/testimonial/css/style.css?ver=1.14.1	./data/current/proraftingtours.com/wp-content/plugins/so-widgets-bundle/widgets/testimonial/css/style14b6.css	(from https://proraftingtours.com/)
02:35:10	4833/4833	U--M-Z	200	updated ('OK')	text/css	etag:%2212e1-597221dbf7917-gzip%22	https://proraftingtours.com/wp-content/uploads/siteorigin-widgets/sow-testimonials-default-440893893897.css?ver=5.1.1	./data/current/proraftingtours.com/wp-content/uploads/siteorigin-widgets/sow-testimonials-default-4408938938973c21.css	(from https://proraftingtours.com/)
02:35:10	2714/2714	U--M-Z	200	updated ('OK')	text/css	etag:%22a9a-597221d715917-gzip%22	https://proraftingtours.com/wp-content/uploads/siteorigin-widgets/sow-hero-default-eade282d24e4.css?ver=5.1.1	./data/current/proraftingtours.com/wp-content/uploads/siteorigin-widgets/sow-hero-default-eade282d24e43c21.css	(from https://proraftingtours.com/)
02:35:10	17253/17253	U--M-Z	200	updated ('OK')	text/css	etag:%224365-586ef7d68e03e-gzip%22	https://proraftingtours.com/wp-content/themes/prorafttours/style.css?ver=5.1.1	./data/current/proraftingtours.com/wp-content/themes/prorafttours/style3c21.css	(from https://proraftingtours.com/)
02:35:11	48146/48146	U--M-Z	200	updated ('OK')	text/css	etag:%22bc12-586f05e849f5e-gzip%22	https://proraftingtours.com/wp-content/themes/storefront/assets/css/base/gutenberg-blocks.css?ver=2.4.2	./data/current/proraftingtours.com/wp-content/themes/storefront/assets/css/base/gutenberg-blocksa305.css	(from https://proraftingtours.com/)
02:35:11	39756/39756	U--M-Z	200	updated ('OK')	text/css	etag:%229b4c-586ef7d97a0fe-gzip%22	https://proraftingtours.com/wp-content/themes/storefront/style.css?ver=2.4.2	./data/current/proraftingtours.com/wp-content/themes/storefront/stylea305.css	(from https://proraftingtours.com/)
02:35:11	78273/78273	U--M-Z	200	updated ('OK')	text/css	etag:%22131c1-586f05e8a4c7e-gzip%22	https://proraftingtours.com/wp-content/themes/storefront/assets/css/base/icons.css?ver=2.4.2	./data/current/proraftingtours.com/wp-content/themes/storefront/assets/css/base/iconsa305.css	(from https://proraftingtours.com/)
02:35:11	52615/52615	U--M-Z	200	updated ('OK')	text/css	etag:%22cd87-586f05eb7193e-gzip%22	https://proraftingtours.com/wp-content/themes/storefront/assets/css/woocommerce/woocommerce.css?ver=2.4.2	./data/current/proraftingtours.com/wp-content/themes/storefront/assets/css/woocommerce/woocommercea305.css	(from https://proraftingtours.com/)
02:35:12	3655/3655	U--M-Z	200	updated ('OK')	application/javascript	etag:%22e47-586f03c94e0de-gzip%22	https://proraftingtours.com/wp-content/plugins/so-widgets-bundle/js/slider/jquery.slider.min.js?ver=1.14.1	./data/current/proraftingtours.com/wp-content/plugins/so-widgets-bundle/js/slider/jquery.slider.min14b6.js	(from https://proraftingtours.com/)
02:35:12	22081/22081	U--M-Z	200	updated ('OK')	application/javascript	etag:%225641-586ef880379be-gzip%22	https://proraftingtours.com/wp-content/plugins/so-widgets-bundle/js/jquery.cycle.min.js?ver=1.14.1	./data/current/proraftingtours.com/wp-content/plugins/so-widgets-bundle/js/jquery.cycle.min14b6.js	(from https://proraftingtours.com/)
02:35:12	17253/17253	U--M-Z	200	updated ('OK')	text/css	etag:%224365-586ef7d68e03e-gzip%22	https://proraftingtours.com/wp-content/themes/prorafttours/style.css?ver=1.0.0	./data/current/proraftingtours.com/wp-content/themes/prorafttours/style8a54.css	(from https://proraftingtours.com/)
02:35:13	1045/1045	U--M-Z	200	updated ('OK')	application/xml	etag:%22415-586f079b1787e-gzip%22	https://proraftingtours.com/wp-includes/wlwmanifest.xml	./data/current/proraftingtours.com/wp-includes/wlwmanifest.xml	(from https://proraftingtours.com/)
02:35:13	828/828	U--M-Z	200	updated ('OK')	text/xml	date:Mon,%2018%20Nov%202019%2009:34:04%20GMT	https://proraftingtours.com/xmlrpc.php?rsd	./data/current/proraftingtours.com/xmlrpc0db0.php	(from https://proraftingtours.com/)
02:35:14	2245/2245	U--M--	200	updated ('OK')	application/json	date:Mon,%2018%20Nov%202019%2009:34:04%20GMT	https://proraftingtours.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fproraftingtours.com%2F	./data/current/proraftingtours.com/wp-json/oembed/1.0/embede688.json	(from https://proraftingtours.com/)
02:35:15	2344/2344	U--M-Z	200	updated ('OK')	text/xml	date:Mon,%2018%20Nov%202019%2009:34:05%20GMT	https://proraftingtours.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fproraftingtours.com%2F&format=xml	./data/current/proraftingtours.com/wp-json/oembed/1.0/embed7bea	(from https://proraftingtours.com/)
02:35:17	510789/510789	U--MC-	200	updated ('OK')	application/json	date:Mon,%2018%20Nov%202019%2009:34:03%20GMT	https://proraftingtours.com/wp-json/	./data/current/proraftingtours.com/wp-json/index.html	(from https://proraftingtours.com/)
02:35:18	2025/2025	U--M-Z	200	updated ('OK')	application/javascript	etag:%227e9-586ef8e0e0b9e-gzip%22	https://proraftingtours.com/wp-content/themes/prorafttours/js/jquery.js-cookie.js	./data/current/proraftingtours.com/wp-content/themes/prorafttours/js/jquery.js-cookie.js	(from https://proraftingtours.com/)
02:35:18	1080/1080	U--M-Z	200	updated ('OK')	text/css	etag:%22438-586ef8d41e1fe-gzip%22	https://proraftingtours.com/wp-content/themes/prorafttours/css/header-custom.css	./data/current/proraftingtours.com/wp-content/themes/prorafttours/css/header-custom.css	(from https://proraftingtours.com/)
02:35:19	3982/3982	U-----	200	untouched ('')	image/jpeg	etag:%22f8e-586ef91929e7e%22	https://proraftingtours.com/wp-content/uploads/2018/11/cropped-prtwebsite2-1-32x32.jpg	./data/current/proraftingtours.com/wp-content/uploads/2018/11/cropped-prtwebsite2-1-32x32.jpg	(from https://proraftingtours.com/)
02:35:20	12691/12691	U-----	200	untouched ('')	image/jpeg	etag:%223193-586ef918c06fe%22	https://proraftingtours.com/wp-content/uploads/2018/11/cropped-prtwebsite2-1-192x192.jpg	./data/current/proraftingtours.com/wp-content/uploads/2018/11/cropped-prtwebsite2-1-192x192.jpg	(from https://proraftingtours.com/)
02:35:21	11916/11916	U-----	200	untouched ('')	image/jpeg	etag:%222e8c-586ef9188cade%22	https://proraftingtours.com/wp-content/uploads/2018/11/cropped-prtwebsite2-1-180x180.jpg	./data/current/proraftingtours.com/wp-content/uploads/2018/11/cropped-prtwebsite2-1-180x180.jpg	(from https://proraftingtours.com/)
02:35:21	2047/2047	U--M-Z	200	updated ('OK')	application/javascript	etag:%227ff-586ef7d579a5e-gzip%22	https://proraftingtours.com/wp-content/themes/prorafttours/navigation.js	./data/current/proraftingtours.com/wp-content/themes/prorafttours/navigation.js	(from https://proraftingtours.com/)
02:35:22	2381/2381	U--M-Z	200	updated ('OK')	text/css	etag:%2294d-586ef7d56dede-gzip%22	https://proraftingtours.com/wp-content/themes/prorafttours/navigation.css	./data/current/proraftingtours.com/wp-content/themes/prorafttours/navigation.css	(from https://proraftingtours.com/)
02:35:22	123367/123367	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2018%20Nov%202019%2009:34:11%20GMT	https://proraftingtours.com/cart/	./data/current/proraftingtours.com/cart/index.html	(from https://proraftingtours.com/)
02:35:23	129288/129288	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2018%20Nov%202019%2009:34:12%20GMT	https://proraftingtours.com/outdoor-adventures/river-trips/international/united-states/idaho/main-salmon-river-guided-whitewater-vacations/	./data/current/proraftingtours.com/outdoor-adventures/river-trips/international/united-states/idaho/main-salmon-river-guided-whitewater-vacations/index.html	(from https://proraftingtours.com/)
02:35:23	93688/93688	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2018%20Nov%202019%2009:34:13%20GMT	https://proraftingtours.com/outdoor-adventures/river-trips/international/united-states/idaho/main-salmon-river-guided-whitewater-vacations/all-inclusive-amenities/	./data/current/proraftingtours.com/outdoor-adventures/river-trips/international/united-states/idaho/main-salmon-river-guided-whitewater-vacations/all-inclusive-amenities/index.html	(from https://proraftingtours.com/)
02:35:24	40174/40174	U-----	200	untouched ('')	image/jpeg	etag:%229cee-586efa93f2a7e%22	https://proraftingtours.com/wp-content/uploads/2018/11/prtwebsite2.jpg	./data/current/proraftingtours.com/wp-content/uploads/2018/11/prtwebsite2.jpg	(from https://proraftingtours.com/)
02:35:24	95072/95072	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2018%20Nov%202019%2009:34:14%20GMT	https://proraftingtours.com/outdoor-adventures/river-trips/international/united-states/idaho/main-salmon-river-guided-whitewater-vacations/attractions-things-to-do/	./data/current/proraftingtours.com/outdoor-adventures/river-trips/international/united-states/idaho/main-salmon-river-guided-whitewater-vacations/attractions-things-to-do/index.html	(from https://proraftingtours.com/)
02:35:25	85956/85956	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2018%20Nov%202019%2009:34:15%20GMT	https://proraftingtours.com/outdoor-adventures/river-trips/international/united-states/idaho/main-salmon-river-guided-whitewater-vacations/daily-itinerary-schedule/	./data/current/proraftingtours.com/outdoor-adventures/river-trips/international/united-states/idaho/main-salmon-river-guided-whitewater-vacations/daily-itinerary-schedule/index.html	(from https://proraftingtours.com/)
02:35:26	135958/135958	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2018%20Nov%202019%2009:34:15%20GMT	https://proraftingtours.com/outdoor-adventures/river-trips/international/united-states/idaho/main-salmon-river-guided-whitewater-vacations/special-retreats/	./data/current/proraftingtours.com/outdoor-adventures/river-trips/international/united-states/idaho/main-salmon-river-guided-whitewater-vacations/special-retreats/index.html	(from https://proraftingtours.com/)
02:35:26	85571/85571	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2018%20Nov%202019%2009:34:16%20GMT	https://proraftingtours.com/outdoor-adventures/river-trips/international/united-states/idaho/main-salmon-river-guided-whitewater-vacations/trip-planner-prepare-for-vacation/	./data/current/proraftingtours.com/outdoor-adventures/river-trips/international/united-states/idaho/main-salmon-river-guided-whitewater-vacations/trip-planner-prepare-for-vacation/index.html	(from https://proraftingtours.com/)
02:35:27	84388/84388	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2018%20Nov%202019%2009:34:16%20GMT	https://proraftingtours.com/outdoor-adventures/river-trips/international/united-states/idaho/main-salmon-river-guided-whitewater-vacations/camp-life/	./data/current/proraftingtours.com/outdoor-adventures/river-trips/international/united-states/idaho/main-salmon-river-guided-whitewater-vacations/camp-life/index.html	(from https://proraftingtours.com/)
02:35:28	124498/124498	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2018%20Nov%202019%2009:34:17%20GMT	https://proraftingtours.com/outdoor-adventures/river-trips/international/united-states/utah/provo-river/	./data/current/proraftingtours.com/outdoor-adventures/river-trips/international/united-states/utah/provo-river/index.html	(from https://proraftingtours.com/)
02:35:28	92243/92243	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2018%20Nov%202019%2009:34:18%20GMT	https://proraftingtours.com/outdoor-adventures/river-trips/international/united-states/utah/provo-river/guided-trips/	./data/current/proraftingtours.com/outdoor-adventures/river-trips/international/united-states/utah/provo-river/guided-trips/index.html	(from https://proraftingtours.com/)
02:35:29	86109/86109	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2018%20Nov%202019%2009:34:18%20GMT	https://proraftingtours.com/outdoor-adventures/river-trips/international/united-states/utah/provo-river/self-guided-rentals/	./data/current/proraftingtours.com/outdoor-adventures/river-trips/international/united-states/utah/provo-river/self-guided-rentals/index.html	(from https://proraftingtours.com/)
02:35:29	89348/89348	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2018%20Nov%202019%2009:34:19%20GMT	https://proraftingtours.com/outdoor-adventures/river-trips/international/united-states/utah/provo-river/rafting-kayaking-training/adult/	./data/current/proraftingtours.com/outdoor-adventures/river-trips/international/united-states/utah/provo-river/rafting-kayaking-training/adult/index.html	(from https://proraftingtours.com/)
02:35:31	86176/86176	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2018%20Nov%202019%2009:34:20%20GMT	https://proraftingtours.com/outdoor-adventures/river-trips/international/united-states/utah/provo-river/rafting-kayaking-training/youth/group/	./data/current/proraftingtours.com/outdoor-adventures/river-trips/international/united-states/utah/provo-river/rafting-kayaking-training/youth/group/index.html	(from https://proraftingtours.com/)
02:35:31	108495/108495	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2018%20Nov%202019%2009:34:20%20GMT	https://proraftingtours.com/outdoor-adventures/river-trips/international/united-states/utah/provo-river/rafting-kayaking-training/youth/boy-scouts-whitewater-kayaking-merit-badge/	./data/current/proraftingtours.com/outdoor-adventures/river-trips/international/united-states/utah/provo-river/rafting-kayaking-training/youth/boy-scouts-whitewater-kayaking-merit-badge/index.html	(from https://proraftingtours.com/)
02:35:31	86723/86723	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2018%20Nov%202019%2009:34:21%20GMT	https://proraftingtours.com/outdoor-adventures/river-trips/international/united-states/utah/provo-river/guided-trips/zipline/	./data/current/proraftingtours.com/outdoor-adventures/river-trips/international/united-states/utah/provo-river/guided-trips/zipline/index.html	(from https://proraftingtours.com/)
02:35:32	85001/85001	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2018%20Nov%202019%2009:34:21%20GMT	https://proraftingtours.com/outdoor-adventures/river-trips/international/united-states/utah/provo-river/guided-trips/catering/	./data/current/proraftingtours.com/outdoor-adventures/river-trips/international/united-states/utah/provo-river/guided-trips/catering/index.html	(from https://proraftingtours.com/)
02:35:32	84490/84490	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2018%20Nov%202019%2009:34:22%20GMT	https://proraftingtours.com/outdoor-adventures/river-trips/international/united-states/utah/provo-river/rafting-kayaking-training/youth/high-adventure/	./data/current/proraftingtours.com/outdoor-adventures/river-trips/international/united-states/utah/provo-river/rafting-kayaking-training/youth/high-adventure/index.html	(from https://proraftingtours.com/)
02:35:33	79112/79112	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2018%20Nov%202019%2009:34:23%20GMT	https://proraftingtours.com/outdoor-adventures/river-trips/international/united-states/california/kern-river/guided-trips/outdoor-classroom-river-rafting-kayaking-camping-provo-kern/	./data/current/proraftingtours.com/outdoor-adventures/river-trips/international/united-states/california/kern-river/guided-trips/outdoor-classroom-river-rafting-kayaking-camping-provo-kern/index.html	(from https://proraftingtours.com/)
02:35:34	125457/125457	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2018%20Nov%202019%2009:34:23%20GMT	https://proraftingtours.com/outdoor-adventures/river-trips/international/united-states/california/kern-river/	./data/current/proraftingtours.com/outdoor-adventures/river-trips/international/united-states/california/kern-river/index.html	(from https://proraftingtours.com/)
02:35:35	87337/87337	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2018%20Nov%202019%2009:34:24%20GMT	https://proraftingtours.com/outdoor-adventures/river-trips/international/united-states/california/kern-river/guided-trips/	./data/current/proraftingtours.com/outdoor-adventures/river-trips/international/united-states/california/kern-river/guided-trips/index.html	(from https://proraftingtours.com/)
02:35:35	84206/84206	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2018%20Nov%202019%2009:34:24%20GMT	https://proraftingtours.com/outdoor-adventures/river-trips/international/united-states/california/kern-river/self-guided-rentals/	./data/current/proraftingtours.com/outdoor-adventures/river-trips/international/united-states/california/kern-river/self-guided-rentals/index.html	(from https://proraftingtours.com/)
