date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:36:29	74371/74371	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2005%20Dec%202019%2009:36:28%20GMT	https://proraftingtours.com/wp-content/themes/storefront/js/navigation.js?ver=20151215	./data/current/proraftingtours.com/wp-content/themes/storefront/js/navigation4a7d.js	(from https://proraftingtours.com/)
02:36:30	74371/74371	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2005%20Dec%202019%2009:36:29%20GMT	https://proraftingtours.com/wp-content/themes/storefront/js/skip-link-focus-fix.js?ver=20151215	./data/current/proraftingtours.com/wp-content/themes/storefront/js/skip-link-focus-fix4a7d.js	(from https://proraftingtours.com/)
02:36:31	384/384	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2005%20Dec%202019%2009:36:30%20GMT	https://proraftingtours.com/wp-content/themes/storefront/assets/js/navigation.min.js?ver=2.4.2	./data/current/proraftingtours.com/wp-content/themes/storefront/assets/js/navigation.mina305.js	(from https://proraftingtours.com/)
02:36:32	384/384	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2005%20Dec%202019%2009:36:31%20GMT	https://proraftingtours.com/wp-content/themes/storefront/assets/js/skip-link-focus-fix.min.js?ver=20130115	./data/current/proraftingtours.com/wp-content/themes/storefront/assets/js/skip-link-focus-fix.min08e0.js	(from https://proraftingtours.com/)
02:36:33	384/384	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2005%20Dec%202019%2009:36:32%20GMT	https://proraftingtours.com/wp-content/themes/storefront/assets/js/vendor/pep.min.js?ver=0.4.3	./data/current/proraftingtours.com/wp-content/themes/storefront/assets/js/vendor/pep.mina79f.js	(from https://proraftingtours.com/)
02:36:34	384/384	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2005%20Dec%202019%2009:36:33%20GMT	https://proraftingtours.com/wp-content/themes/storefront/assets/js/woocommerce/header-cart.min.js?ver=2.4.2	./data/current/proraftingtours.com/wp-content/themes/storefront/assets/js/woocommerce/header-cart.mina305.js	(from https://proraftingtours.com/)
02:36:35	384/384	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2005%20Dec%202019%2009:36:34%20GMT	https://proraftingtours.com/wp-includes/js/wp-embed.min.js?ver=5.1.1	./data/current/proraftingtours.com/wp-includes/js/wp-embed.min3c21.js	(from https://proraftingtours.com/)
02:36:36	384/384	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2005%20Dec%202019%2009:36:35%20GMT	https://proraftingtours.com/wp-content/plugins/siteorigin-panels/js/styling-2100.min.js?ver=2.10.0	./data/current/proraftingtours.com/wp-content/plugins/siteorigin-panels/js/styling-2100.min0ad8.js	(from https://proraftingtours.com/)
02:36:37	384/384	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2005%20Dec%202019%2009:36:36%20GMT	https://proraftingtours.com/wp-content/plugins/so-widgets-bundle/js/sow.jquery.fittext.min.js?ver=1.2	./data/current/proraftingtours.com/wp-content/plugins/so-widgets-bundle/js/sow.jquery.fittext.min62ea.js	(from https://proraftingtours.com/)
02:36:38	3627/3627	---M-Z	200	added ('OK')	text/css	etag:%22e2b-586ef8d55799e-gzip%22	https://proraftingtours.com/wp-content/themes/prorafttours/FormPopUp/modals.css	./data/current/proraftingtours.com/wp-content/themes/prorafttours/FormPopUp/modals.html	(from https://proraftingtours.com/wp-content/themes/prorafttours/FormPopUp/modals.css)
02:36:39	2920/2920	---M-Z	200	added ('OK')	text/css	etag:%22b68-586ef8d552b7e-gzip%22	https://proraftingtours.com/wp-content/themes/prorafttours/FormPopUp/OriginalPopUp.css	./data/current/proraftingtours.com/wp-content/themes/prorafttours/FormPopUp/OriginalPopUp.html	(from https://proraftingtours.com/wp-content/themes/prorafttours/FormPopUp/OriginalPopUp.css)
02:36:39	1685/1685	---M-Z	200	added ('OK')	text/css	etag:%22695-586f0325bd01e-gzip%22	https://proraftingtours.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.1.1	./data/current/proraftingtours.com/wp-content/plugins/contact-form-7/includes/css/styles3c21.html	(from https://proraftingtours.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.1.1)
02:36:39	25242/25242	---M-Z	200	added ('OK')	text/css	etag:%22629a-586f080d4fc3e-gzip%22	https://proraftingtours.com/wp-includes/css/dist/block-library/style.min.css?ver=5.1.1	./data/current/proraftingtours.com/wp-includes/css/dist/block-library/style.min3c21.html	(from https://proraftingtours.com/wp-includes/css/dist/block-library/style.min.css?ver=5.1.1)
02:36:39	971/971	---M-Z	200	added ('OK')	text/css	etag:%223cb-586ef86d6b1be-gzip%22	https://proraftingtours.com/wp-content/plugins/siteorigin-panels/css/front-flex.min.css?ver=2.10.0	./data/current/proraftingtours.com/wp-content/plugins/siteorigin-panels/css/front-flex.min0ad8.html	(from https://proraftingtours.com/wp-content/plugins/siteorigin-panels/css/front-flex.min.css?ver=2.10.0)
02:36:40	6560/6560	---M-Z	200	added ('OK')	text/css	etag:%2219a0-586f03c20ca1e-gzip%22	https://proraftingtours.com/wp-content/plugins/so-widgets-bundle/css/slider/slider.css?ver=1.14.1	./data/current/proraftingtours.com/wp-content/plugins/so-widgets-bundle/css/slider/slider14b6.html	(from https://proraftingtours.com/wp-content/plugins/so-widgets-bundle/css/slider/slider.css?ver=1.14.1)
02:36:40	2674/2674	---M-Z	200	added ('OK')	text/css	etag:%22a72-598cf0f3db074-gzip%22	https://proraftingtours.com/wp-content/uploads/siteorigin-widgets/sow-hero-default-da80dcd6cfc7.css?ver=5.1.1	./data/current/proraftingtours.com/wp-content/uploads/siteorigin-widgets/sow-hero-default-da80dcd6cfc73c21.css	(from https://proraftingtours.com/wp-content/uploads/siteorigin-widgets/sow-hero-default-da80dcd6cfc7.css?ver=5.1.1)
02:36:40	2663/2663	---M-Z	200	added ('OK')	text/css	etag:%22a67-598cf0f3ec9b4-gzip%22	https://proraftingtours.com/wp-content/uploads/siteorigin-widgets/sow-hero-default-5ecb17bd4f64.css?ver=5.1.1	./data/current/proraftingtours.com/wp-content/uploads/siteorigin-widgets/sow-hero-default-5ecb17bd4f643c21.css	(from https://proraftingtours.com/wp-content/uploads/siteorigin-widgets/sow-hero-default-5ecb17bd4f64.css?ver=5.1.1)
02:36:40	2704/2704	---M-Z	200	added ('OK')	text/css	etag:%22a90-598cf0f403114-gzip%22	https://proraftingtours.com/wp-content/uploads/siteorigin-widgets/sow-hero-default-41b3c415a831.css?ver=5.1.1	./data/current/proraftingtours.com/wp-content/uploads/siteorigin-widgets/sow-hero-default-41b3c415a8313c21.css	(from https://proraftingtours.com/wp-content/uploads/siteorigin-widgets/sow-hero-default-41b3c415a831.css?ver=5.1.1)
02:36:41	2672/2672	---M-Z	200	added ('OK')	text/css	etag:%22a70-598d1aefa0b74-gzip%22	https://proraftingtours.com/wp-content/uploads/siteorigin-widgets/sow-hero-default-dc7629d50720.css?ver=5.1.1	./data/current/proraftingtours.com/wp-content/uploads/siteorigin-widgets/sow-hero-default-dc7629d507203c21.css	(from https://proraftingtours.com/wp-content/uploads/siteorigin-widgets/sow-hero-default-dc7629d50720.css?ver=5.1.1)
02:36:41	2675/2675	---M-Z	200	added ('OK')	text/css	etag:%22a73-598cf0f42c154-gzip%22	https://proraftingtours.com/wp-content/uploads/siteorigin-widgets/sow-hero-default-5337f26d103d.css?ver=5.1.1	./data/current/proraftingtours.com/wp-content/uploads/siteorigin-widgets/sow-hero-default-5337f26d103d3c21.css	(from https://proraftingtours.com/wp-content/uploads/siteorigin-widgets/sow-hero-default-5337f26d103d.css?ver=5.1.1)
02:36:41	1045/1045	---M-Z	200	added ('OK')	text/css	etag:%22415-586f05757a5be-gzip%22	https://proraftingtours.com/wp-content/plugins/so-widgets-bundle/widgets/testimonial/css/style.css?ver=1.14.1	./data/current/proraftingtours.com/wp-content/plugins/so-widgets-bundle/widgets/testimonial/css/style14b6.html	(from https://proraftingtours.com/wp-content/plugins/so-widgets-bundle/widgets/testimonial/css/style.css?ver=1.14.1)
02:36:41	4833/4833	---M-Z	200	added ('OK')	text/css	etag:%2212e1-598cf0f43abb4-gzip%22	https://proraftingtours.com/wp-content/uploads/siteorigin-widgets/sow-testimonials-default-440893893897.css?ver=5.1.1	./data/current/proraftingtours.com/wp-content/uploads/siteorigin-widgets/sow-testimonials-default-4408938938973c21.css	(from https://proraftingtours.com/wp-content/uploads/siteorigin-widgets/sow-testimonials-default-440893893897.css?ver=5.1.1)
02:36:42	2714/2714	---M-Z	200	added ('OK')	text/css	etag:%22a9a-598cf0f44f3d4-gzip%22	https://proraftingtours.com/wp-content/uploads/siteorigin-widgets/sow-hero-default-eade282d24e4.css?ver=5.1.1	./data/current/proraftingtours.com/wp-content/uploads/siteorigin-widgets/sow-hero-default-eade282d24e43c21.css	(from https://proraftingtours.com/wp-content/uploads/siteorigin-widgets/sow-hero-default-eade282d24e4.css?ver=5.1.1)
02:36:42	17253/17253	---M-Z	200	added ('OK')	text/css	etag:%224365-586ef7d68e03e-gzip%22	https://proraftingtours.com/wp-content/themes/prorafttours/style.css?ver=5.1.1	./data/current/proraftingtours.com/wp-content/themes/prorafttours/style3c21.html	(from https://proraftingtours.com/wp-content/themes/prorafttours/style.css?ver=5.1.1)
02:36:42	48146/48146	---M-Z	200	added ('OK')	text/css	etag:%22bc12-586f05e849f5e-gzip%22	https://proraftingtours.com/wp-content/themes/storefront/assets/css/base/gutenberg-blocks.css?ver=2.4.2	./data/current/proraftingtours.com/wp-content/themes/storefront/assets/css/base/gutenberg-blocksa305.html	(from https://proraftingtours.com/wp-content/themes/storefront/assets/css/base/gutenberg-blocks.css?ver=2.4.2)
02:36:42	39756/39756	---M-Z	200	added ('OK')	text/css	etag:%229b4c-586ef7d97a0fe-gzip%22	https://proraftingtours.com/wp-content/themes/storefront/style.css?ver=2.4.2	./data/current/proraftingtours.com/wp-content/themes/storefront/stylea305.html	(from https://proraftingtours.com/wp-content/themes/storefront/style.css?ver=2.4.2)
02:36:43	17253/17253	---M-Z	200	added ('OK')	text/css	etag:%224365-586ef7d68e03e-gzip%22	https://proraftingtours.com/wp-content/themes/prorafttours/style.css?ver=1.0.0	./data/current/proraftingtours.com/wp-content/themes/prorafttours/style8a54.html	(from https://proraftingtours.com/wp-content/themes/prorafttours/style.css?ver=1.0.0)
02:36:43	22081/22081	---M-Z	200	added ('OK')	application/javascript	etag:%225641-586ef880379be-gzip%22	https://proraftingtours.com/wp-content/plugins/so-widgets-bundle/js/jquery.cycle.min.js?ver=1.14.1	./data/current/proraftingtours.com/wp-content/plugins/so-widgets-bundle/js/jquery.cycle.min14b6.html	(from https://proraftingtours.com/wp-content/plugins/so-widgets-bundle/js/jquery.cycle.min.js?ver=1.14.1)
02:36:43	52615/52615	---M-Z	200	added ('OK')	text/css	etag:%22cd87-586f05eb7193e-gzip%22	https://proraftingtours.com/wp-content/themes/storefront/assets/css/woocommerce/woocommerce.css?ver=2.4.2	./data/current/proraftingtours.com/wp-content/themes/storefront/assets/css/woocommerce/woocommercea305.html	(from https://proraftingtours.com/wp-content/themes/storefront/assets/css/woocommerce/woocommerce.css?ver=2.4.2)
02:36:43	78273/78273	---M-Z	200	added ('OK')	text/css	etag:%22131c1-586f05e8a4c7e-gzip%22	https://proraftingtours.com/wp-content/themes/storefront/assets/css/base/icons.css?ver=2.4.2	./data/current/proraftingtours.com/wp-content/themes/storefront/assets/css/base/iconsa305.html	(from https://proraftingtours.com/wp-content/themes/storefront/assets/css/base/icons.css?ver=2.4.2)
02:36:44	3655/3655	---M-Z	200	added ('OK')	application/javascript	etag:%22e47-586f03c94e0de-gzip%22	https://proraftingtours.com/wp-content/plugins/so-widgets-bundle/js/slider/jquery.slider.min.js?ver=1.14.1	./data/current/proraftingtours.com/wp-content/plugins/so-widgets-bundle/js/slider/jquery.slider.min14b6.html	(from https://proraftingtours.com/wp-content/plugins/so-widgets-bundle/js/slider/jquery.slider.min.js?ver=1.14.1)
02:36:44	828/828	---M-Z	200	added ('OK')	text/xml	date:Thu,%2005%20Dec%202019%2009:36:43%20GMT	https://proraftingtours.com/xmlrpc.php?rsd	./data/current/proraftingtours.com/xmlrpc0db0.html	(from https://proraftingtours.com/xmlrpc.php?rsd)
02:36:44	2344/2344	---M-Z	200	added ('OK')	text/xml	date:Thu,%2005%20Dec%202019%2009:36:43%20GMT	https://proraftingtours.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fproraftingtours.com%2F&format=xml	./data/current/proraftingtours.com/wp-json/oembed/1.0/embed7bea.html	(from https://proraftingtours.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fproraftingtours.com%2F&format=xml)
02:36:45	12691/12691	---M--	200	added ('OK')	image/jpeg	etag:%223193-586ef918c06fe%22	https://proraftingtours.com/wp-content/uploads/2018/11/cropped-prtwebsite2-1-192x192.jpg	./data/current/proraftingtours.com/wp-content/uploads/2018/11/cropped-prtwebsite2-1-192x192.html	(from https://proraftingtours.com/wp-content/uploads/2018/11/cropped-prtwebsite2-1-192x192.jpg)
02:36:45	11916/11916	---M--	200	added ('OK')	image/jpeg	etag:%222e8c-586ef9188cade%22	https://proraftingtours.com/wp-content/uploads/2018/11/cropped-prtwebsite2-1-180x180.jpg	./data/current/proraftingtours.com/wp-content/uploads/2018/11/cropped-prtwebsite2-1-180x180.html	(from https://proraftingtours.com/wp-content/uploads/2018/11/cropped-prtwebsite2-1-180x180.jpg)
02:36:45	3982/3982	---M--	200	added ('OK')	image/jpeg	etag:%22f8e-586ef91929e7e%22	https://proraftingtours.com/wp-content/uploads/2018/11/cropped-prtwebsite2-1-32x32.jpg	./data/current/proraftingtours.com/wp-content/uploads/2018/11/cropped-prtwebsite2-1-32x32.html	(from https://proraftingtours.com/wp-content/uploads/2018/11/cropped-prtwebsite2-1-32x32.jpg)
02:36:46	2025/2025	---M-Z	200	added ('OK')	application/javascript	etag:%227e9-586ef8e0e0b9e-gzip%22	https://proraftingtours.com/wp-content/themes/prorafttours/js/jquery.js-cookie.js	./data/current/proraftingtours.com/wp-content/themes/prorafttours/js/jquery.js-cookie.html	(from https://proraftingtours.com/wp-content/themes/prorafttours/js/jquery.js-cookie.js)
02:36:46	1080/1080	---M-Z	200	added ('OK')	text/css	etag:%22438-586ef8d41e1fe-gzip%22	https://proraftingtours.com/wp-content/themes/prorafttours/css/header-custom.css	./data/current/proraftingtours.com/wp-content/themes/prorafttours/css/header-custom.html	(from https://proraftingtours.com/wp-content/themes/prorafttours/css/header-custom.css)
02:36:46	40174/40174	---M--	200	added ('OK')	image/jpeg	etag:%229cee-586efa93f2a7e%22	https://proraftingtours.com/wp-content/uploads/2018/11/prtwebsite2.jpg	./data/current/proraftingtours.com/wp-content/uploads/2018/11/prtwebsite2.html	(from https://proraftingtours.com/wp-content/uploads/2018/11/prtwebsite2.jpg)
02:36:47	2047/2047	---M-Z	200	added ('OK')	application/javascript	etag:%227ff-586ef7d579a5e-gzip%22	https://proraftingtours.com/wp-content/themes/prorafttours/navigation.js	./data/current/proraftingtours.com/wp-content/themes/prorafttours/navigation.html	(from https://proraftingtours.com/wp-content/themes/prorafttours/navigation.js)
02:36:48	510789/510789	UR-MC-	200	updated ('OK')	application/json	date:Thu,%2005%20Dec%202019%2009:36:43%20GMT	https://proraftingtours.com/wp-json/	./data/current/proraftingtours.com/wp-json/index.html	(from https://proraftingtours.com/)
02:37:09	30332/30332	---M--	200	added ('OK')	image/jpeg	etag:%22767c-586efa969287e%22	https://proraftingtours.com/wp-content/uploads/2018/11/prtwebsitewords.jpg	./data/current/proraftingtours.com/wp-content/uploads/2018/11/prtwebsitewords.html	(from https://proraftingtours.com/wp-content/uploads/2018/11/prtwebsitewords.jpg)
02:37:11	33185/33185	---M--	200	added ('OK')	image/jpeg	etag:%2281a1-586f0162631be%22	https://proraftingtours.com/wp-content/uploads/2019/02/paddle-in-rapid-during-grand-canyon-whitewater-river-rafting-trip.jpg	./data/current/proraftingtours.com/wp-content/uploads/2019/02/paddle-in-rapid-during-grand-canyon-whitewater-river-rafting-trip.html	(from https://proraftingtours.com/wp-content/uploads/2019/02/paddle-in-rapid-during-grand-canyon-whitewater-river-rafting-trip.jpg)
02:37:11	184798/184798	---M--	200	added ('OK')	image/jpeg	etag:%222d1de-586f0036dc65e%22	https://proraftingtours.com/wp-content/uploads/2019/02/golden-sunset-and-rocky-beach-on-main-salmon-river-idaho.jpg	./data/current/proraftingtours.com/wp-content/uploads/2019/02/golden-sunset-and-rocky-beach-on-main-salmon-river-idaho.html	(from https://proraftingtours.com/wp-content/uploads/2019/02/golden-sunset-and-rocky-beach-on-main-salmon-river-idaho.jpg)
02:37:12	93425/93425	---M--	200	added ('OK')	image/jpeg	etag:%2216cf1-586eff241b7be%22	https://proraftingtours.com/wp-content/uploads/2019/02/aerial-view-main-salmon-river-idaho.jpg	./data/current/proraftingtours.com/wp-content/uploads/2019/02/aerial-view-main-salmon-river-idaho.html	(from https://proraftingtours.com/wp-content/uploads/2019/02/aerial-view-main-salmon-river-idaho.jpg)
02:37:12	194271/194271	---M--	200	added ('OK')	image/jpeg	etag:%222f6df-586f01777d73e%22	https://proraftingtours.com/wp-content/uploads/2019/02/plants-blue-river-water.jpg	./data/current/proraftingtours.com/wp-content/uploads/2019/02/plants-blue-river-water.html	(from https://proraftingtours.com/wp-content/uploads/2019/02/plants-blue-river-water.jpg)
02:37:13	59246/59246	---M--	200	added ('OK')	image/jpeg	etag:%22e76e-586f0216056fe%22	https://proraftingtours.com/wp-content/uploads/2019/02/scene-from-camping-on-kern-river-california.jpg	./data/current/proraftingtours.com/wp-content/uploads/2019/02/scene-from-camping-on-kern-river-california.html	(from https://proraftingtours.com/wp-content/uploads/2019/02/scene-from-camping-on-kern-river-california.jpg)
02:37:14	201630/201630	---M--	200	added ('OK')	image/jpeg	etag:%223139e-586f0156c867e%22	https://proraftingtours.com/wp-content/uploads/2019/02/moab-river-rafting-768x1024.jpg	./data/current/proraftingtours.com/wp-content/uploads/2019/02/moab-river-rafting-768x1024.html	(from https://proraftingtours.com/wp-content/uploads/2019/02/moab-river-rafting-768x1024.jpg)
02:37:14	8052/8052	---M--	200	added ('OK')	image/jpeg	etag:%221f74-586f0133003fe%22	https://proraftingtours.com/wp-content/uploads/2019/02/main-smiling-and-relaxing-during-main-salmon-river-vacation-in-idaho-150x150.jpg	./data/current/proraftingtours.com/wp-content/uploads/2019/02/main-smiling-and-relaxing-during-main-salmon-river-vacation-in-idaho-150x150.html	(from https://proraftingtours.com/wp-content/uploads/2019/02/main-smiling-and-relaxing-during-main-salmon-river-vacation-in-idaho-150x150.jpg)
02:37:15	214867/214867	---M--	200	added ('OK')	image/jpeg	etag:%2234753-586f00842781e%22	https://proraftingtours.com/wp-content/uploads/2019/02/international-river-rafting-trip-768x1024.jpg	./data/current/proraftingtours.com/wp-content/uploads/2019/02/international-river-rafting-trip-768x1024.html	(from https://proraftingtours.com/wp-content/uploads/2019/02/international-river-rafting-trip-768x1024.jpg)
02:37:16	224700/224700	---M--	200	added ('OK')	image/jpeg	etag:%2236dbc-586eff394c49e%22	https://proraftingtours.com/wp-content/uploads/2019/02/big-daddy-kern-river-california.jpg	./data/current/proraftingtours.com/wp-content/uploads/2019/02/big-daddy-kern-river-california.html	(from https://proraftingtours.com/wp-content/uploads/2019/02/big-daddy-kern-river-california.jpg)
02:37:16	119497/119497	---M--	200	added ('OK')	image/jpeg	etag:%221d2c9-586f014ad4d5e%22	https://proraftingtours.com/wp-content/uploads/2019/02/men-river-rafting-during-international-river-trip-in-mexico.jpg	./data/current/proraftingtours.com/wp-content/uploads/2019/02/men-river-rafting-during-international-river-trip-in-mexico.html	(from https://proraftingtours.com/wp-content/uploads/2019/02/men-river-rafting-during-international-river-trip-in-mexico.jpg)
02:37:17	138280/138280	---M--	200	added ('OK')	image/jpeg	etag:%2221c28-586f0169d943e%22	https://proraftingtours.com/wp-content/uploads/2019/02/people-exploring-side-canyon-during-grand-canyon-river-rafting-trip.jpg	./data/current/proraftingtours.com/wp-content/uploads/2019/02/people-exploring-side-canyon-during-grand-canyon-river-rafting-trip.html	(from https://proraftingtours.com/wp-content/uploads/2019/02/people-exploring-side-canyon-during-grand-canyon-river-rafting-trip.jpg)
02:37:17	3268/3268	---M-Z	200	added ('OK')	text/css	etag:%22cc4-586ef8d41749e-gzip%22	https://proraftingtours.com/wp-content/themes/prorafttours/css/footer-custom.css	./data/current/proraftingtours.com/wp-content/themes/prorafttours/css/footer-custom.html	(from https://proraftingtours.com/wp-content/themes/prorafttours/css/footer-custom.css)
02:37:21	80750/80750	---M--	200	added ('OK')	image/png	etag:%2213b6e-586efad60f75e%22	https://proraftingtours.com/wp-content/uploads/2018/12/g4356.png	./data/current/proraftingtours.com/wp-content/uploads/2018/12/g4356.html	(from https://proraftingtours.com/wp-content/uploads/2018/12/g4356.png)
02:37:21	1186/1186	---M-Z	200	added ('OK')	text/css	etag:%224a2-598cf0f4f2534-gzip%22	https://proraftingtours.com/wp-content/uploads/siteorigin-widgets/sow-button-wire-3792f7122997.css?ver=5.1.1	./data/current/proraftingtours.com/wp-content/uploads/siteorigin-widgets/sow-button-wire-3792f71229973c21.css	(from https://proraftingtours.com/wp-content/uploads/siteorigin-widgets/sow-button-wire-3792f7122997.css?ver=5.1.1)
02:37:22	173164/173164	---M--	200	added ('OK')	image/jpeg	etag:%222a46c-586f02386f01e%22	https://proraftingtours.com/wp-content/uploads/2019/02/sunset-during-whitewater-river-rafting-trip-idaho.jpg	./data/current/proraftingtours.com/wp-content/uploads/2019/02/sunset-during-whitewater-river-rafting-trip-idaho.html	(from https://proraftingtours.com/wp-content/uploads/2019/02/sunset-during-whitewater-river-rafting-trip-idaho.jpg)
02:37:22	1420/1420	---M-Z	200	added ('OK')	text/css	etag:%2258c-586f05537659e-gzip%22	https://proraftingtours.com/wp-content/plugins/so-widgets-bundle/widgets/button/css/style.css?ver=1.14.1	./data/current/proraftingtours.com/wp-content/plugins/so-widgets-bundle/widgets/button/css/style14b6.html	(from https://proraftingtours.com/wp-content/plugins/so-widgets-bundle/widgets/button/css/style.css?ver=1.14.1)
02:37:22	1165/1165	---M-Z	200	added ('OK')	text/css	etag:%2248d-598cf0f534bb4-gzip%22	https://proraftingtours.com/wp-content/uploads/siteorigin-widgets/sow-button-wire-524529cec044.css?ver=5.1.1	./data/current/proraftingtours.com/wp-content/uploads/siteorigin-widgets/sow-button-wire-524529cec0443c21.css	(from https://proraftingtours.com/wp-content/uploads/siteorigin-widgets/sow-button-wire-524529cec044.css?ver=5.1.1)
02:37:22	1336/1336	---M-Z	200	added ('OK')	text/css	etag:%22538-598cf0f54d254-gzip%22	https://proraftingtours.com/wp-content/uploads/siteorigin-widgets/sow-button-wire-9594c987271b.css?ver=5.1.1	./data/current/proraftingtours.com/wp-content/uploads/siteorigin-widgets/sow-button-wire-9594c987271b3c21.css	(from https://proraftingtours.com/wp-content/uploads/siteorigin-widgets/sow-button-wire-9594c987271b.css?ver=5.1.1)
02:37:23	1082/1082	---M-Z	200	added ('OK')	text/css	etag:%2243a-598cf0f5639b4-gzip%22	https://proraftingtours.com/wp-content/uploads/siteorigin-widgets/sow-button-wire-44f775eddb23.css?ver=5.1.1	./data/current/proraftingtours.com/wp-content/uploads/siteorigin-widgets/sow-button-wire-44f775eddb233c21.css	(from https://proraftingtours.com/wp-content/uploads/siteorigin-widgets/sow-button-wire-44f775eddb23.css?ver=5.1.1)
02:37:23	2652/2652	---M-Z	200	added ('OK')	application/javascript	etag:%22a5c-586f0588d281e-gzip%22	https://proraftingtours.com/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=3.5.4	./data/current/proraftingtours.com/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.mine248.html	(from https://proraftingtours.com/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=3.5.4)
02:37:23	14440/14440	---M-Z	200	added ('OK')	application/javascript	etag:%223868-586f0326862de-gzip%22	https://proraftingtours.com/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=5.1.1	./data/current/proraftingtours.com/wp-content/plugins/contact-form-7/includes/js/scripts3c21.html	(from https://proraftingtours.com/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=5.1.1)
02:37:23	9566/9566	---M-Z	200	added ('OK')	application/javascript	etag:%22255e-586f058bd503e-gzip%22	https://proraftingtours.com/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.70	./data/current/proraftingtours.com/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min44fd.html	(from https://proraftingtours.com/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.70)
02:37:24	1846/1846	---M-Z	200	added ('OK')	application/javascript	etag:%22736-586f0595db6be-gzip%22	https://proraftingtours.com/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4	./data/current/proraftingtours.com/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min6b25.html	(from https://proraftingtours.com/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4)
02:37:24	1402/1402	---M-Z	200	added ('OK')	application/javascript	etag:%2257a-586f058aa935e-gzip%22	https://proraftingtours.com/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=3.5.4	./data/current/proraftingtours.com/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.mine248.html	(from https://proraftingtours.com/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=3.5.4)
02:37:24	2568/2568	---M-Z	200	added ('OK')	application/javascript	etag:%22a08-586f058913efe-gzip%22	https://proraftingtours.com/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js?ver=3.5.4	./data/current/proraftingtours.com/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.mine248.html	(from https://proraftingtours.com/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js?ver=3.5.4)
02:37:24	3617/3617	---M-Z	200	added ('OK')	application/javascript	etag:%22e21-586f04854fefe-gzip%22	https://proraftingtours.com/wp-content/themes/storefront/assets/js/navigation.min.js?ver=2.4.2	./data/current/proraftingtours.com/wp-content/themes/storefront/assets/js/navigation.mina305.html	(from https://proraftingtours.com/wp-content/themes/storefront/assets/js/navigation.min.js?ver=2.4.2)
02:37:25	447/447	---M-Z	200	added ('OK')	application/javascript	etag:%221bf-586f04857cdbe-gzip%22	https://proraftingtours.com/wp-content/themes/storefront/assets/js/skip-link-focus-fix.min.js?ver=20130115	./data/current/proraftingtours.com/wp-content/themes/storefront/assets/js/skip-link-focus-fix.min08e0.html	(from https://proraftingtours.com/wp-content/themes/storefront/assets/js/skip-link-focus-fix.min.js?ver=20130115)
02:37:25	546/546	---M-Z	200	added ('OK')	application/javascript	etag:%22222-586f05efc4ffe-gzip%22	https://proraftingtours.com/wp-content/themes/storefront/assets/js/woocommerce/header-cart.min.js?ver=2.4.2	./data/current/proraftingtours.com/wp-content/themes/storefront/assets/js/woocommerce/header-cart.mina305.html	(from https://proraftingtours.com/wp-content/themes/storefront/assets/js/woocommerce/header-cart.min.js?ver=2.4.2)
